station,date,t_avg,dew_point,wet_bulb,precip_total,stn_pressure,sea_level,result_speed,result_dir,avg_speed,wet_dry,week,month,year,year_month,year_week
2,2011-05-02,52.0,31,42.0,0.0,29.52,30.16,4.6,36,9.9,0,18,5,2011,20115,201118
1,2011-05-03,44.0,31,38.0,0.005,29.5,30.23,6.7,3,7.6,1,18,5,2011,20115,201118
2,2011-05-03,45.0,30,38.0,0.005,29.56,30.23,8.2,2,8.7,1,18,5,2011,20115,201118
1,2011-05-04,48.0,29,40.0,0.0,29.63,30.37,4.6,3,7.6,0,18,5,2011,20115,201118
2,2011-05-04,47.0,29,40.0,0.0,29.7,30.37,4.9,3,7.3,0,18,5,2011,20115,201118
1,2011-05-05,49.0,40,46.0,0.06,29.33,30.12,10.9,20,11.5,1,18,5,2011,20115,201118
2,2011-05-05,52.0,39,46.0,0.1,29.4,30.13,10.4,19,10.9,1,18,5,2011,20115,201118
1,2011-05-06,56.0,39,48.0,0.005,29.11,29.87,6.8,28,7.8,1,18,5,2011,20115,201118
2,2011-05-06,57.0,39,49.0,0.0,29.18,29.87,7.9,27,9.3,1,18,5,2011,20115,201118
1,2011-05-07,52.0,44,48.0,0.005,29.13,29.85,5.1,5,6.9,0,18,5,2011,20115,201118
2,2011-05-07,53.0,46,50.0,0.005,29.18,29.84,5.3,5,7.9,0,18,5,2011,20115,201118
1,2011-05-08,54.0,43,49.0,0.0,29.27,29.98,6.6,6,7.2,0,18,5,2011,20115,201118
2,2011-05-08,56.0,44,50.0,0.0,29.33,29.97,6.9,6,7.8,0,18,5,2011,20115,201118
1,2011-05-09,60.0,45,53.0,0.005,29.15,29.89,14.3,11,14.7,1,19,5,2011,20115,201119
2,2011-05-09,63.0,46,55.0,0.005,29.21,29.89,15.3,12,15.6,0,19,5,2011,20115,201119
1,2011-05-10,76.0,61,66.0,0.0,29.0,29.72,6.2,14,8.6,0,19,5,2011,20115,201119
2,2011-05-10,78.0,60,66.0,0.0,29.06,29.71,7.3,17,8.6,0,19,5,2011,20115,201119
1,2011-05-11,75.0,66,68.0,0.13,29.1,29.8,3.5,14,6.6,1,19,5,2011,20115,201119
2,2011-05-11,78.0,65,69.0,0.28,29.16,29.78,4.4,14,6.4,1,19,5,2011,20115,201119
1,2011-05-12,72.0,63,66.0,0.29,29.08,29.79,5.6,19,8.1,1,19,5,2011,20115,201119
2,2011-05-12,75.0,61,66.0,0.02,29.13,29.78,4.3,19,7.4,1,19,5,2011,20115,201119
1,2011-05-13,62.0,54,56.0,0.02,29.0,29.73,10.1,3,11.0,1,19,5,2011,20115,201119
2,2011-05-13,62.0,54,57.0,0.01,29.07,29.71,10.5,1,11.5,0,19,5,2011,20115,201119
1,2011-05-14,49.0,47,48.0,0.31,29.01,29.73,16.7,2,16.9,1,19,5,2011,20115,201119
2,2011-05-14,49.0,46,47.0,0.43,29.05,29.72,17.0,1,17.2,1,19,5,2011,20115,201119
1,2011-05-15,44.0,36,41.0,0.31,29.15,29.86,21.4,2,21.4,1,19,5,2011,20115,201119
2,2011-05-15,45.0,38,42.0,0.37,29.19,29.84,18.8,1,18.9,1,19,5,2011,20115,201119
1,2011-05-16,45.0,30,40.0,0.0,29.28,30.01,13.5,2,13.9,0,20,5,2011,20115,201120
2,2011-05-16,47.0,31,40.0,0.0,29.34,30.01,13.9,1,14.1,0,20,5,2011,20115,201120
1,2011-05-17,50.0,33,43.0,0.0,29.21,29.96,12.2,3,12.7,0,20,5,2011,20115,201120
2,2011-05-17,50.0,35,44.0,0.0,29.27,29.95,13.1,2,13.6,0,20,5,2011,20115,201120
1,2011-05-18,53.0,48,49.0,0.07,29.16,29.89,6.2,2,7.1,1,20,5,2011,20115,201120
2,2011-05-18,56.0,49,51.0,0.03,29.21,29.88,6.6,1,7.0,1,20,5,2011,20115,201120
1,2011-05-19,61.0,53,56.0,0.0,29.29,30.0,3.6,2,5.8,1,20,5,2011,20115,201120
2,2011-05-19,62.0,53,55.0,0.0,29.36,30.0,3.0,2,5.0,1,20,5,2011,20115,201120
1,2011-05-20,62.0,54,57.0,0.0,29.3,30.03,5.5,6,6.0,1,20,5,2011,20115,201120
2,2011-05-20,61.0,53,56.0,0.0,29.36,30.03,5.4,7,6.2,1,20,5,2011,20115,201120
1,2011-05-21,63.0,59,62.0,0.01,29.13,29.87,7.0,15,8.1,1,20,5,2011,20115,201120
2,2011-05-21,64.0,59,62.0,0.005,29.2,29.87,8.1,15,9.0,0,20,5,2011,20115,201120
1,2011-05-22,74.0,60,64.0,0.58,28.95,29.7,10.3,19,11.4,1,20,5,2011,20115,201120
2,2011-05-22,77.0,59,65.0,0.12,29.02,29.69,11.2,18,11.6,1,20,5,2011,20115,201120
1,2011-05-23,70.0,59,64.0,0.005,28.92,29.62,10.0,25,11.3,0,21,5,2011,20115,201121
2,2011-05-23,73.0,59,64.0,0.005,28.98,29.61,11.3,24,12.5,0,21,5,2011,20115,201121
1,2011-05-24,57.0,47,51.0,0.11,29.15,29.86,12.0,4,12.4,0,21,5,2011,20115,201121
2,2011-05-24,59.0,47,53.0,0.01,29.21,29.84,11.1,3,11.5,0,21,5,2011,20115,201121
1,2011-05-25,57.0,52,53.0,2.24,28.92,29.67,10.7,3,11.7,1,21,5,2011,20115,201121
2,2011-05-25,62.0,53,55.0,1.9,28.97,29.65,7.8,3,10.1,1,21,5,2011,20115,201121
1,2011-05-26,46.0,40,43.0,1.06,29.15,29.84,17.7,2,17.8,1,21,5,2011,20115,201121
2,2011-05-26,47.0,40,43.0,0.61,29.19,29.83,18.8,1,18.9,1,21,5,2011,20115,201121
1,2011-05-27,49.0,41,46.0,0.005,29.21,29.93,7.3,5,8.7,1,21,5,2011,20115,201121
2,2011-05-27,50.0,41,46.0,0.01,29.27,29.94,6.6,4,8.0,1,21,5,2011,20115,201121
1,2011-05-28,57.0,55,55.0,0.12,29.1,29.83,6.0,18,6.7,1,21,5,2011,20115,201121
2,2011-05-28,58.0,55,57.0,0.23,29.16,29.83,4.4,18,5.8,1,21,5,2011,20115,201121
1,2011-05-29,61.0,59,60.0,1.88,29.16,29.86,3.6,11,5.7,1,21,5,2011,20115,201121
2,2011-05-29,65.0,60,61.0,0.92,29.23,29.86,3.6,11,6.6,1,21,5,2011,20115,201121
1,2011-05-30,72.0,65,69.0,0.0,29.26,29.97,12.4,20,12.8,0,22,5,2011,20115,201122
2,2011-05-30,78.0,65,70.0,0.0,29.33,29.96,11.2,19,11.6,0,22,5,2011,20115,201122
1,2011-05-31,77.0,64,68.0,0.08,29.34,30.04,12.4,22,13.2,1,22,5,2011,20115,201122
2,2011-05-31,79.0,65,70.0,0.005,29.41,30.02,12.4,22,13.2,1,22,5,2011,20115,201122
1,2011-06-01,70.0,49,59.0,0.0,29.44,30.17,10.7,27,10.5,0,22,6,2011,20116,201122
2,2011-06-01,73.0,49,59.0,0.0,29.51,30.15,11.5,26,11.5,0,22,6,2011,20116,201122
1,2011-06-02,63.0,44,53.0,0.02,29.45,30.19,9.0,6,9.4,1,22,6,2011,20116,201122
2,2011-06-02,63.0,45,53.0,0.005,29.51,30.18,8.9,6,9.6,1,22,6,2011,20116,201122
1,2011-06-03,71.0,62,67.0,0.01,29.31,30.04,10.8,17,11.5,0,22,6,2011,20116,201122
2,2011-06-03,73.0,61,67.0,0.18,29.37,30.03,10.0,16,10.6,1,22,6,2011,20116,201122
1,2011-06-04,78.0,64,68.0,0.18,29.31,30.02,1.4,26,8.5,1,22,6,2011,20116,201122
2,2011-06-04,79.0,64,69.0,0.5,29.38,30.0,3.0,26,8.1,0,22,6,2011,20116,201122
1,2011-06-05,73.0,55,62.0,0.005,29.36,30.08,3.1,7,5.4,0,22,6,2011,20116,201122
2,2011-06-05,74.0,55,62.0,0.01,29.41,30.06,2.7,8,5.0,0,22,6,2011,20116,201122
1,2011-06-06,77.0,64,69.0,0.0,29.15,29.89,8.5,20,9.7,0,23,6,2011,20116,201123
2,2011-06-06,78.0,63,69.0,0.0,29.22,29.88,7.8,20,8.6,0,23,6,2011,20116,201123
1,2011-06-07,86.0,65,72.0,0.0,29.11,29.82,10.3,23,10.6,0,23,6,2011,20116,201123
2,2011-06-07,87.0,64,72.0,0.0,29.18,29.8,9.7,23,10.1,0,23,6,2011,20116,201123
1,2011-06-08,81.0,64,71.0,0.17,29.13,29.81,11.6,24,13.4,1,23,6,2011,20116,201123
2,2011-06-08,82.0,63,71.0,0.69,29.2,29.8,9.3,23,12.1,1,23,6,2011,20116,201123
1,2011-06-09,60.0,52,55.0,0.93,29.28,30.0,8.0,4,12.5,1,23,6,2011,20116,201123
2,2011-06-09,61.0,54,56.0,2.17,29.34,29.98,7.0,4,12.0,1,23,6,2011,20116,201123
1,2011-06-10,60.0,56,57.0,0.52,29.21,29.94,6.4,3,8.0,1,23,6,2011,20116,201123
2,2011-06-10,61.0,56,58.0,0.44,29.26,29.92,6.1,1,7.5,1,23,6,2011,20116,201123
1,2011-06-11,57.0,54,55.0,0.03,29.24,29.95,4.7,5,5.7,1,23,6,2011,20116,201123
2,2011-06-11,59.0,54,56.0,0.1,29.29,29.94,5.4,2,5.8,1,23,6,2011,20116,201123
1,2011-06-12,57.0,45,52.0,0.0,29.38,30.1,8.3,3,8.9,1,23,6,2011,20116,201123
2,2011-06-12,58.0,45,52.0,0.0,29.44,30.09,9.4,2,9.9,0,23,6,2011,20116,201123
1,2011-06-13,63.0,43,53.0,0.0,29.39,30.11,7.5,6,7.8,0,24,6,2011,20116,201124
2,2011-06-13,64.0,43,53.0,0.0,29.44,30.11,8.0,6,8.7,0,24,6,2011,20116,201124
1,2011-06-14,65.0,49,56.0,0.0,29.25,30.01,7.8,9,8.6,0,24,6,2011,20116,201124
2,2011-06-14,68.0,49,57.0,0.0,29.31,30.0,7.8,9,8.3,0,24,6,2011,20116,201124
1,2011-06-15,64.0,59,61.0,0.8,29.0,29.73,9.2,15,11.2,1,24,6,2011,20116,201124
2,2011-06-15,65.0,59,62.0,0.84,29.07,29.73,8.4,16,11.2,1,24,6,2011,20116,201124
1,2011-06-16,71.0,59,63.0,0.04,29.05,29.76,5.5,29,7.5,1,24,6,2011,20116,201124
2,2011-06-16,72.0,59,63.0,0.03,29.12,29.75,6.6,26,9.1,1,24,6,2011,20116,201124
1,2011-06-17,71.0,60,64.0,0.0,29.13,29.83,5.8,6,6.6,0,24,6,2011,20116,201124
2,2011-06-17,73.0,60,65.0,0.0,29.18,29.81,5.3,7,6.2,0,24,6,2011,20116,201124
1,2011-06-18,73.0,62,65.0,0.0,29.1,29.82,4.6,6,6.4,0,24,6,2011,20116,201124
2,2011-06-18,73.0,62,66.0,0.0,29.16,29.8,4.5,8,6.4,0,24,6,2011,20116,201124
1,2011-06-19,72.0,65,68.0,0.0,29.03,29.75,4.1,11,5.2,0,24,6,2011,20116,201124
2,2011-06-19,74.0,65,69.0,0.0,29.08,29.73,3.7,14,4.9,1,24,6,2011,20116,201124
1,2011-06-20,72.0,67,69.0,0.18,29.01,29.72,6.2,16,8.1,1,25,6,2011,20116,201125
2,2011-06-20,75.0,67,69.0,1.23,29.07,29.7,8.0,16,9.5,1,25,6,2011,20116,201125
1,2011-06-21,78.0,70,72.0,0.45,28.92,29.64,11.5,18,12.1,1,25,6,2011,20116,201125
2,2011-06-21,79.0,70,73.0,0.08,28.98,29.63,11.0,18,11.8,1,25,6,2011,20116,201125
1,2011-06-22,69.0,63,65.0,0.02,28.89,29.59,12.6,21,13.4,1,25,6,2011,20116,201125
2,2011-06-22,71.0,62,65.0,0.02,28.95,29.59,12.9,21,13.4,0,25,6,2011,20116,201125
1,2011-06-23,67.0,59,62.0,0.01,28.9,29.6,11.4,26,12.7,1,25,6,2011,20116,201125
2,2011-06-23,68.0,60,63.0,0.05,28.96,29.6,12.6,26,13.5,1,25,6,2011,20116,201125
1,2011-06-24,64.0,56,59.0,0.0,29.08,29.76,9.4,29,9.6,0,25,6,2011,20116,201125
2,2011-06-24,64.0,55,59.0,0.0,29.13,29.76,8.5,29,8.7,0,25,6,2011,20116,201125
1,2011-06-25,69.0,53,60.0,0.0,29.21,29.92,2.5,10,4.6,0,25,6,2011,20116,201125
2,2011-06-25,70.0,52,60.0,0.005,29.28,29.91,3.9,9,5.8,1,25,6,2011,20116,201125
1,2011-06-26,69.0,53,60.0,0.0,29.23,29.94,5.8,9,6.9,0,25,6,2011,20116,201125
2,2011-06-26,72.0,53,61.0,0.0,29.28,29.93,6.5,9,7.0,0,25,6,2011,20116,201125
1,2011-06-27,73.0,63,67.0,0.03,29.08,29.8,6.9,21,10.8,1,26,6,2011,20116,201126
2,2011-06-27,74.0,64,67.0,0.14,29.15,29.79,6.4,21,9.2,1,26,6,2011,20116,201126
1,2011-06-28,72.0,54,61.0,0.0,29.28,29.98,9.1,30,9.6,0,26,6,2011,20116,201126
2,2011-06-28,73.0,53,61.0,0.0,29.34,29.97,7.2,30,8.6,0,26,6,2011,20116,201126
1,2011-06-29,70.0,56,62.0,0.0,29.35,30.06,3.7,8,5.4,0,26,6,2011,20116,201126
2,2011-06-29,72.0,55,62.0,0.0,29.41,30.04,3.9,8,5.9,0,26,6,2011,20116,201126
1,2011-06-30,74.0,62,67.0,0.005,29.28,30.0,8.2,17,9.4,0,26,6,2011,20116,201126
2,2011-06-30,78.0,61,67.0,0.03,29.34,29.99,9.2,16,10.6,1,26,6,2011,20116,201126
1,2011-07-01,81.0,62,68.0,0.0,29.24,29.96,14.3,18,14.9,0,26,7,2011,20117,201126
2,2011-07-01,80.0,63,68.0,0.01,29.31,29.95,10.4,18,10.8,1,26,7,2011,20117,201126
1,2011-07-02,83.0,70,74.0,0.0,29.25,29.95,3.9,24,8.3,1,26,7,2011,20117,201126
2,2011-07-02,83.0,71,74.0,0.0,29.31,29.94,3.1,23,7.5,1,26,7,2011,20117,201126
1,2011-07-03,77.0,57,65.0,0.0,29.28,29.98,4.7,2,5.9,0,26,7,2011,20117,201126
2,2011-07-03,78.0,58,65.0,0.0,29.33,29.96,4.4,3,6.1,0,26,7,2011,20117,201126
1,2011-07-04,77.0,55,64.0,0.0,29.26,29.97,2.9,5,4.3,0,27,7,2011,20117,201127
2,2011-07-04,78.0,53,63.0,0.0,29.32,29.95,3.3,7,4.5,0,27,7,2011,20117,201127
1,2011-07-05,80.0,60,68.0,0.0,29.25,29.96,5.2,28,6.2,0,27,7,2011,20117,201127
2,2011-07-05,80.0,59,68.0,0.0,29.31,29.94,4.9,26,5.6,0,27,7,2011,20117,201127
1,2011-07-06,78.0,61,67.0,0.005,29.27,29.97,5.7,4,7.5,0,27,7,2011,20117,201127
2,2011-07-06,79.0,60,67.0,0.0,29.33,29.95,5.9,4,7.3,0,27,7,2011,20117,201127
1,2011-07-07,73.0,53,62.0,0.005,29.22,29.95,5.1,7,6.2,1,27,7,2011,20117,201127
2,2011-07-07,74.0,55,63.0,0.07,29.28,29.93,5.7,7,7.1,1,27,7,2011,20117,201127
1,2011-07-08,74.0,51,62.0,0.0,29.17,29.88,5.1,6,6.0,0,27,7,2011,20117,201127
2,2011-07-08,76.0,52,63.0,0.0,29.22,29.86,5.2,4,6.5,0,27,7,2011,20117,201127
1,2011-07-09,76.0,58,66.0,0.0,29.21,29.92,5.2,19,5.9,0,27,7,2011,20117,201127
2,2011-07-09,79.0,60,68.0,0.0,29.27,29.9,5.4,18,6.5,0,27,7,2011,20117,201127
1,2011-07-10,83.0,68,72.0,0.005,29.18,29.89,9.3,19,9.7,0,27,7,2011,20117,201127
2,2011-07-10,83.0,67,72.0,0.005,29.23,29.87,7.8,19,8.1,0,27,7,2011,20117,201127
1,2011-07-11,80.0,71,74.0,0.39,29.12,29.82,5.5,25,8.5,0,28,7,2011,20117,201128
2,2011-07-11,80.0,70,74.0,0.13,29.18,29.81,5.3,24,8.0,1,28,7,2011,20117,201128
1,2011-07-12,79.0,63,69.0,0.01,29.25,29.94,5.6,2,7.7,1,28,7,2011,20117,201128
2,2011-07-12,80.0,64,69.0,0.01,29.31,29.92,4.5,4,7.0,1,28,7,2011,20117,201128
1,2011-07-13,69.0,57,62.0,0.0,29.35,30.06,10.5,4,10.9,0,28,7,2011,20117,201128
2,2011-07-13,70.0,57,63.0,0.0,29.4,30.04,11.6,4,12.2,0,28,7,2011,20117,201128
1,2011-07-14,71.0,56,63.0,0.0,29.3,30.02,6.5,10,8.0,0,28,7,2011,20117,201128
2,2011-07-14,74.0,56,63.0,0.0,29.35,30.0,7.3,9,8.7,0,28,7,2011,20117,201128
1,2011-07-15,79.0,60,66.0,0.005,29.27,29.98,5.4,9,6.7,0,28,7,2011,20117,201128
2,2011-07-15,79.0,60,67.0,0.0,29.33,29.96,6.2,10,6.8,0,28,7,2011,20117,201128
1,2011-07-16,80.0,61,68.0,0.005,29.32,30.02,3.4,19,4.3,1,28,7,2011,20117,201128
2,2011-07-16,82.0,60,68.0,0.0,29.38,30.0,2.5,19,2.7,0,28,7,2011,20117,201128
1,2011-07-17,82.0,69,74.0,0.0,29.35,30.06,6.2,22,6.4,0,28,7,2011,20117,201128
2,2011-07-17,85.0,69,74.0,0.0,29.41,30.04,6.8,23,7.2,0,28,7,2011,20117,201128
1,2011-07-18,86.0,75,78.0,0.01,29.23,29.96,10.6,25,10.8,1,29,7,2011,20117,201129
2,2011-07-18,87.0,74,77.0,0.005,29.29,29.94,11.2,24,11.7,0,29,7,2011,20117,201129
1,2011-07-19,86.0,72,76.0,0.0,29.17,29.89,4.5,7,6.2,0,29,7,2011,20117,201129
2,2011-07-19,86.0,73,77.0,0.0,29.23,29.86,3.2,6,6.6,1,29,7,2011,20117,201129
1,2011-07-20,86.0,73,77.0,0.02,29.08,29.8,9.0,23,10.7,1,29,7,2011,20117,201129
2,2011-07-20,89.0,73,77.0,0.0,29.15,29.78,7.6,23,9.9,1,29,7,2011,20117,201129
1,2011-07-21,87.0,70,76.0,0.02,29.1,29.8,6.2,28,8.8,1,29,7,2011,20117,201129
2,2011-07-21,92.0,72,77.0,0.0,29.16,29.77,5.3,26,10.0,0,29,7,2011,20117,201129
1,2011-07-22,79.0,70,73.0,1.55,29.18,29.88,1.7,9,9.0,1,29,7,2011,20117,201129
2,2011-07-22,85.5,70,74.0,0.14,29.23,29.86,3.8,10,8.2,1,29,7,2011,20117,201129
1,2011-07-23,79.0,70,73.0,6.86,29.23,29.95,0.8,30,5.3,1,29,7,2011,20117,201129
2,2011-07-23,79.0,70,73.0,0.04,29.28,29.93,0.7,20,4.9,1,29,7,2011,20117,201129
1,2011-07-24,80.0,70,73.0,0.18,29.26,29.97,1.5,23,6.4,1,29,7,2011,20117,201129
2,2011-07-24,80.0,69,72.0,0.02,29.32,29.95,0.7,20,5.7,1,29,7,2011,20117,201129
1,2011-07-25,81.0,66,71.0,0.0,29.2,29.91,3.4,32,6.5,0,30,7,2011,20117,201130
2,2011-07-25,82.0,67,71.0,0.01,29.25,29.89,2.1,35,6.1,0,30,7,2011,20117,201130
1,2011-07-26,77.0,63,68.0,0.0,29.18,29.88,6.3,5,8.5,0,30,7,2011,20117,201130
2,2011-07-26,79.0,62,68.0,0.01,29.23,29.86,5.9,6,8.0,0,30,7,2011,20117,201130
1,2011-07-27,79.0,66,70.0,0.71,29.13,29.85,6.2,16,9.5,1,30,7,2011,20117,201130
2,2011-07-27,82.0,66,71.0,0.005,29.21,29.84,6.0,16,9.9,1,30,7,2011,20117,201130
1,2011-07-28,80.0,71,74.0,0.7,29.2,29.89,3.2,23,6.8,1,30,7,2011,20117,201130
2,2011-07-28,81.0,71,74.0,0.005,29.26,29.87,3.3,21,6.8,1,30,7,2011,20117,201130
1,2011-07-29,79.0,67,71.0,0.7,29.28,29.98,4.3,4,5.9,1,30,7,2011,20117,201130
2,2011-07-29,80.0,69,72.0,0.36,29.34,29.96,3.5,4,5.6,1,30,7,2011,20117,201130
1,2011-07-30,79.0,64,70.0,0.0,29.35,30.05,2.4,13,3.4,0,30,7,2011,20117,201130
2,2011-07-30,80.0,65,71.0,0.0,29.41,30.03,2.0,11,3.4,0,30,7,2011,20117,201130
1,2011-07-31,79.0,69,73.0,0.0,29.35,30.06,4.9,25,5.0,0,30,7,2011,20117,201130
2,2011-07-31,82.0,69,73.0,0.0,29.41,30.04,4.5,23,5.0,0,30,7,2011,20117,201130
1,2011-08-01,83.0,72,75.0,0.0,29.28,29.99,4.2,27,4.9,0,31,8,2011,20118,201131
2,2011-08-01,84.0,71,75.0,0.0,29.33,29.97,3.1,25,5.9,1,31,8,2011,20118,201131
1,2011-08-02,84.0,73,76.0,0.43,29.04,29.77,8.3,21,9.1,0,31,8,2011,20118,201131
2,2011-08-02,84.0,73,77.0,0.28,29.1,29.75,8.0,20,8.5,1,31,8,2011,20118,201131
1,2011-08-03,79.0,67,71.0,0.0,29.11,29.81,6.9,2,8.0,0,31,8,2011,20118,201131
2,2011-08-03,80.0,66,71.0,0.0,29.16,29.78,9.6,1,10.3,1,31,8,2011,20118,201131
1,2011-08-04,77.0,66,69.0,0.0,29.25,29.94,5.3,5,6.0,0,31,8,2011,20118,201131
2,2011-08-04,76.0,67,70.0,0.0,29.3,29.92,4.8,5,6.7,0,31,8,2011,20118,201131
1,2011-08-05,76.0,68,71.0,0.005,29.21,29.93,4.0,5,5.5,1,31,8,2011,20118,201131
2,2011-08-05,77.0,68,71.0,0.005,29.26,29.91,5.2,7,6.0,0,31,8,2011,20118,201131
1,2011-08-06,79.0,70,72.0,0.18,29.1,29.82,2.5,5,4.0,1,31,8,2011,20118,201131
2,2011-08-06,79.0,70,72.0,0.69,29.15,29.8,1.3,3,3.7,1,31,8,2011,20118,201131
1,2011-08-07,77.0,69,71.0,0.75,29.03,29.75,4.6,27,6.4,1,31,8,2011,20118,201131
2,2011-08-07,79.0,69,72.0,0.49,29.09,29.73,3.6,26,5.6,1,31,8,2011,20118,201131
1,2011-08-08,74.0,67,69.0,0.63,29.0,29.72,4.0,4,6.2,1,32,8,2011,20118,201132
2,2011-08-08,75.0,67,70.0,0.29,29.06,29.7,2.8,6,5.8,1,32,8,2011,20118,201132
1,2011-08-09,72.0,61,66.0,0.0,28.97,29.67,10.8,28,11.1,1,32,8,2011,20118,201132
2,2011-08-09,74.0,61,66.0,0.01,29.03,29.66,11.0,27,11.6,1,32,8,2011,20118,201132
1,2011-08-10,69.0,54,61.0,0.0,29.14,29.84,7.3,31,8.7,0,32,8,2011,20118,201132
2,2011-08-10,70.0,54,61.0,0.0,29.2,29.82,4.4,31,8.0,0,32,8,2011,20118,201132
1,2011-08-11,69.0,54,61.0,0.0,29.25,29.95,2.0,24,3.0,0,32,8,2011,20118,201132
2,2011-08-11,71.0,54,61.0,0.0,29.31,29.93,2.7,23,4.2,0,32,8,2011,20118,201132
1,2011-08-12,71.0,59,64.0,0.0,29.22,29.94,8.3,19,8.5,0,32,8,2011,20118,201132
2,2011-08-12,74.0,57,64.0,0.0,29.28,29.93,8.2,19,8.4,0,32,8,2011,20118,201132
1,2011-08-13,73.0,64,66.0,0.75,29.15,29.86,3.6,27,6.7,1,32,8,2011,20118,201132
2,2011-08-13,75.0,63,66.0,0.93,29.2,29.84,5.3,24,7.8,1,32,8,2011,20118,201132
1,2011-08-14,69.0,60,63.0,0.005,29.24,29.95,10.4,36,11.7,1,32,8,2011,20118,201132
2,2011-08-14,69.0,60,63.0,0.01,29.29,29.93,11.7,35,12.6,1,32,8,2011,20118,201132
1,2011-08-15,70.0,55,62.0,0.0,29.28,29.98,2.4,2,4.9,0,33,8,2011,20118,201133
2,2011-08-15,70.0,55,62.0,0.0,29.33,29.96,2.7,5,5.2,0,33,8,2011,20118,201133
1,2011-08-16,73.0,58,64.0,0.0,29.32,30.03,2.9,18,3.9,0,33,8,2011,20118,201133
2,2011-08-16,73.0,56,63.0,0.0,29.38,30.01,2.3,18,3.0,0,33,8,2011,20118,201133
1,2011-08-17,73.0,63,67.0,0.0,29.31,30.02,5.6,22,6.0,0,33,8,2011,20118,201133
2,2011-08-17,74.0,61,67.0,0.0,29.36,30.01,6.0,21,6.2,0,33,8,2011,20118,201133
1,2011-08-18,76.0,60,66.0,0.0,29.23,29.96,2.3,4,5.2,0,33,8,2011,20118,201133
2,2011-08-18,78.0,62,67.0,0.0,29.28,29.94,2.8,7,5.2,0,33,8,2011,20118,201133
1,2011-08-19,76.0,63,68.0,0.0,29.18,29.89,3.3,14,5.2,0,33,8,2011,20118,201133
2,2011-08-19,77.0,62,68.0,0.0,29.23,29.87,4.7,13,5.8,0,33,8,2011,20118,201133
1,2011-08-20,73.0,67,69.0,1.11,29.22,29.92,1.3,21,3.4,1,33,8,2011,20118,201133
2,2011-08-20,74.0,67,69.0,0.39,29.28,29.9,2.0,16,4.9,1,33,8,2011,20118,201133
1,2011-08-21,72.0,58,63.0,0.005,29.26,29.97,8.0,32,8.5,1,33,8,2011,20118,201133
2,2011-08-21,74.0,58,64.0,0.01,29.32,29.95,7.0,32,7.6,1,33,8,2011,20118,201133
1,2011-08-22,71.0,59,64.0,0.0,29.3,30.02,1.6,26,4.1,0,34,8,2011,20118,201134
2,2011-08-22,72.0,59,64.0,0.0,29.36,30.01,0.7,8,3.5,0,34,8,2011,20118,201134
1,2011-08-23,68.0,63,65.0,0.65,29.1,29.86,9.1,20,9.8,1,34,8,2011,20118,201134
2,2011-08-23,70.0,62,65.0,0.4,29.18,29.86,8.4,20,9.5,1,34,8,2011,20118,201134
1,2011-08-24,81.0,65,70.0,0.0,28.99,29.7,8.2,27,10.7,1,34,8,2011,20118,201134
2,2011-08-24,81.0,65,70.0,0.0,29.05,29.68,8.1,25,11.0,0,34,8,2011,20118,201134
1,2011-08-25,74.0,59,64.0,0.0,29.26,29.95,4.1,36,7.3,0,34,8,2011,20118,201134
2,2011-08-25,73.0,59,64.0,0.0,29.33,29.93,3.1,2,7.0,0,34,8,2011,20118,201134
1,2011-08-26,71.0,58,63.0,0.0,29.26,29.98,1.9,26,3.3,0,34,8,2011,20118,201134
2,2011-08-26,72.0,58,64.0,0.0,29.32,29.97,1.2,20,3.4,0,34,8,2011,20118,201134
1,2011-08-27,73.0,62,66.0,0.0,29.21,29.93,8.2,2,9.2,0,34,8,2011,20118,201134
2,2011-08-27,75.0,61,66.0,0.0,29.26,29.91,8.1,1,9.3,0,34,8,2011,20118,201134
1,2011-08-28,69.0,57,61.0,0.0,29.22,29.93,7.0,2,7.9,0,34,8,2011,20118,201134
2,2011-08-28,69.0,55,61.0,0.0,29.26,29.91,8.5,1,9.2,0,34,8,2011,20118,201134
1,2011-08-29,69.0,56,62.0,0.0,29.31,30.01,1.4,2,3.5,0,35,8,2011,20118,201135
2,2011-08-29,70.0,57,62.0,0.0,29.36,30.0,1.1,6,4.2,0,35,8,2011,20118,201135
1,2011-08-30,69.0,56,62.0,0.04,29.33,30.03,5.3,15,6.3,1,35,8,2011,20118,201135
2,2011-08-30,72.0,54,61.0,0.02,29.38,30.02,5.9,15,6.8,1,35,8,2011,20118,201135
1,2011-08-31,76.0,64,68.0,0.005,29.23,29.95,5.4,17,8.3,1,35,8,2011,20118,201135
2,2011-08-31,77.0,64,69.0,0.05,29.29,29.94,5.4,17,7.4,0,35,8,2011,20118,201135
1,2011-09-01,82.0,71,75.0,0.0,29.2,29.91,5.2,21,5.9,0,35,9,2011,20119,201135
2,2011-09-01,84.0,70,75.0,0.0,29.26,29.89,5.8,21,6.3,0,35,9,2011,20119,201135
1,2011-09-02,84.0,69,74.0,0.0,29.18,29.89,4.9,22,7.4,0,35,9,2011,20119,201135
2,2011-09-02,87.0,69,74.0,0.005,29.24,29.87,4.0,20,6.6,0,35,9,2011,20119,201135
1,2011-09-03,79.0,67,71.0,0.02,29.16,29.87,2.5,29,6.2,1,35,9,2011,20119,201135
